id;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
184;Frontal pole, cerebral cortex;222.0;217805.4574009024;0.0010192582070676812;5.116208623296991e-05;0;0
985;Primary motor area;42519.0;68055254.13014294;0.0006247717467734433;0.00016992132609868756;0;0
993;Secondary motor area;19632.0;33504418.078318927;0.0005859525736011538;0.00016591105406399138;0;0
353;Primary somatosensory area, nose;16774.0;18296962.43230614;0.0009167641930762719;0.0002368391410957691;0;0
329;Primary somatosensory area, barrel field;31507.0;34277456.0773905;0.0009191755633459071;0.00025110716159779985;0;0
337;Primary somatosensory area, lower limb;6927.0;11883424.45800707;0.0005829127811161014;0.00018321989692066313;0;0
345;Primary somatosensory area, mouth;23401.0;33671305.717528276;0.0006949834436571356;0.00024936628413347646;0;0
369;Primary somatosensory area, upper limb;16071.0;22038037.384862162;0.0007292391658723251;0.00025506773090749337;0;0
361;Primary somatosensory area, trunk;6638.0;8263530.657056279;0.0008032886033201525;0.000188713129323176;0;0
182305689;Primary somatosensory area, unassigned;5347.0;7331197.173853439;0.00072934881891732;0.0002333347000437815;0;0
378;Supplemental somatosensory area;37517.0;50831109.06325552;0.0007380716394228757;0.00028848984366379313;0;0
1057;Gustatory areas;5404.0;12270589.78836098;0.000440402628822769;0.00019595544084602084;0;0
677;Visceral area;6883.0;13153104.668299532;0.0005232985043134955;0.0002867821353357978;0;0
1011;Dorsal auditory area;4580.0;6584151.32093524;0.0006956097721261725;0.00024281944333913035;0;0
1002;Primary auditory area;3422.0;7553441.245716673;0.0004530385408029105;0.00012298394492756535;0;0
1027;Posterior auditory area;423.0;729964.990939616;0.0005794798452669784;0.00013117992522921604;0;0
1018;Ventral auditory area;4237.0;8087171.562406656;0.0005239161760454992;0.00018974645231986943;0;0
402;Anterolateral visual area;919.0;1357184.0708399743;0.000677137331438927;0.00023525982511589486;0;0
394;Anteromedial visual area;4027.0;4076592.215186664;0.0009878348844895703;0.0003283492153077889;0;0
409;Lateral visual area;0;0;0;0;0;0
385;Primary visual area;3705.0;3066246.53670437;0.0012083177121113581;0.0002317305569025596;0;0
425;Posterolateral visual area;0;0;0;0;0;0
533;posteromedial visual area;1365.0;1559584.812541185;0.0008752329395769578;7.422377392150166e-05;0;0
312782574;Laterointermediate area;0;0;0;0;0;0
312782628;Postrhinal area;0;0;0;0;0;0
39;Anterior cingulate area, dorsal part;9456.0;19577637.735330954;0.00048300004974221927;0.00016814181755163583;0;0
48;Anterior cingulate area, ventral part;7681.0;14714720.008486232;0.0005219943020030442;0.00024572826709344823;0;0
972;Prelimbic area;9379.0;10497704.025845991;0.0008934334571548527;0.0001759108872323133;0;0
44;Infralimbic area;4934.0;5177701.521811827;0.0009529324892937149;0.00022824027888628418;0;0
723;Orbital area, lateral part;5400.0;7184951.912405814;0.0007515707920989913;0.00026793412727879417;0;0
731;Orbital area, medial part;2403.0;2053203.5950880426;0.0011703661564536458;0.00013351559826207436;0;0
746;Orbital area, ventrolateral part;2600.0;2212205.325800662;0.0011752977762400892;0.0003264405811755776;0;0
104;Agranular insular area, dorsal part;8942.0;18016177.85730892;0.0004963316898191229;0.0002143496949948137;0;0
