sigla;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
FP;Frontal pole, cerebral cortex;701.0;469857.0620182261;0.0014919430964577217;7.29303828300823e-05;0;0
M1;Primary motor area;56041.0;51825412.34583558;0.0010813420957663284;0.0003188367288082447;0;0
M2;Secondary motor area;55160.0;50856434.28025724;0.0010846218532747868;0.00019364908067306903;0;0
nS1;Primary somatosensory area, nose;32090.0;14808258.25295316;0.00216703405976867;0.00021858028850092797;0;0
bfS1;Primary somatosensory area, barrel field;45845.0;25116746.608812205;0.0018252762077041972;0.0004458671549599221;0;0
llS1;Primary somatosensory area, lower limb;12410.0;9090736.188409664;0.0013651259637060273;0.000243619656139729;0;0
mS1;Primary somatosensory area, mouth;43644.0;30956012.998404436;0.0014098714844915441;0.0003163346604774032;0;0
ulS1;Primary somatosensory area, upper limb;27879.0;16296121.762804013;0.0017107751406002605;0.0003939296966218024;0;0
tS1;Primary somatosensory area, trunk;6141.0;5026923.7435251335;0.0012216218732002525;0.00028866615238231757;0;0
uS1;Primary somatosensory area, unassigned;11636.0;5212498.396289067;0.002232326825900611;0.0003697760742186616;0;0
SS;Supplemental somatosensory area;49397.0;33334503.279654335;0.0014818579891709197;0.00034987826542039055;0;0
GA;Gustatory areas;7056.0;8731405.923627606;0.0008081172793611764;0.0002805604195522026;0;0
VA;Visceral area;10091.0;8783196.464953491;0.0011488983583897816;0.0003039058996022102;0;0
DAA;Dorsal auditory area;7972.0;7205209.099982191;0.00110642174146198;0.0002439476163604794;0;0
PrAA;Primary auditory area;6187.0;10344308.63539664;0.0005981066708343401;0.00026491658345142847;0;0
PoAA;Posterior auditory area;1905.0;3510787.466618076;0.0005426133077303814;0.0001986818487287329;0;0
VAA;Ventral auditory area;5937.0;10710770.399464056;0.0005543018642521807;0.00025175986639867497;0;0
alVA;Anterolateral visual area;3123.0;3468910.9540680004;0.0009002825501581844;0.00030185229853655894;0;0
amVA;Anteromedial visual area;4444.0;4550464.196850789;0.000976603662341862;0.00021207939775795334;0;0
lVA;Lateral visual area;3565.0;3859050.206973831;0.0009238024407035591;0.00023402276745333208;0;0
PrVA;Primary visual area;19478.0;19011214.16067766;0.0010245531839985175;0.00019958770082158735;0;0
plVA;Posterolateral visual area;0;0;0;0;0;0
pmVA;posteromedial visual area;3983.0;4980422.015132089;0.0007997314259511328;0.0002283742791567146;0;0
LIA;Laterointermediate area;1429.0;1849694.6392589079;0.0007725599510698361;0.00019163218030144967;0;0
POR;Postrhinal area;128.0;224498.2038217156;0.0005701604637409515;0.0;0;0
dACC;Anterior cingulate area, dorsal part;14648.0;16158374.948020905;0.00090652680403323;0.0002445074097230263;0;0
Vacc;Anterior cingulate area, ventral part;10629.0;13697856.760919783;0.0007759608079947745;0.0001812904577918993;0;0
PL;Prelimbic area;8791.0;8819560.000218546;0.0009967617431915154;0.0002538930145830995;0;0
IL;Infralimbic area;3454.0;4048602.946522366;0.0008531337959349378;0.0002414734166432656;0;0
lOA;Orbital area, lateral part;10415.0;8030233.029112522;0.0012969735700373612;0.00019210132476000342;0;0
