id;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
184;Frontal pole, cerebral cortex;41.0;139237.3978496234;0.0002944611191619658;5.2306616443640535e-05;0;0
985;Primary motor area;18318.0;71104978.72325505;0.0002576190912213726;0.00018502514413007578;0;0
993;Secondary motor area;17665.0;56558317.06515362;0.00031233249001469415;0.0002160241735362644;0;0
353;Primary somatosensory area, nose;5424.0;14663438.017113797;0.00036989960974156353;0.00014096620898363166;0;0
329;Primary somatosensory area, barrel field;20670.0;26703081.99299838;0.000774067952359197;0.00018308362203125705;0;0
337;Primary somatosensory area, lower limb;6458.0;9817762.837160723;0.0006577873296710883;0.0001844629973520024;0;0
345;Primary somatosensory area, mouth;11240.0;41984294.29123936;0.0002677191599799116;0.00010962205597643265;0;0
369;Primary somatosensory area, upper limb;10065.0;17953362.560907066;0.000560619213579313;0.00031327187291528303;0;0
361;Primary somatosensory area, trunk;3389.0;4984272.719760066;0.0006799387173507513;0.00012502169625453055;0;0
182305689;Primary somatosensory area, unassigned;3941.0;5626207.503813585;0.000700471853789376;0.00037273307459424277;0;0
378;Supplemental somatosensory area;20367.0;43198077.488215566;0.000471479315382869;0.00026843743202275536;0;0
1057;Gustatory areas;3898.0;10831521.14525652;0.00035987558420703106;0.00013360514430532688;0;0
677;Visceral area;3519.0;10660665.343475223;0.0003300919676794635;0.0001872723481249254;0;0
1011;Dorsal auditory area;3409.0;5954695.386138426;0.000572489401882018;0.00017966797714442063;0;0
1002;Primary auditory area;3540.0;7777656.68972818;0.0004551499431281427;0.0002043925795314844;0;0
1027;Posterior auditory area;337.0;524819.854363665;0.0006421250972080823;0.00012173176463221532;0;0
1018;Ventral auditory area;2725.0;5968079.345507547;0.00045659580616186596;0.0001771524018195127;0;0
402;Anterolateral visual area;1056.0;1373779.0732544637;0.0007686825491513352;7.811705580796816e-05;0;0
394;Anteromedial visual area;2850.0;3742191.5600990257;0.0007615858125457863;0.00029022462145036025;0;0
409;Lateral visual area;0;0;0;0;0;0
385;Primary visual area;2444.0;2649767.541968984;0.0009223450590627724;6.546521630942856e-05;0;0
425;Posterolateral visual area;0;0;0;0;0;0
533;posteromedial visual area;1306.0;1508506.1218836023;0.0008657571759597885;0.00014004075436117432;0;0
312782574;Laterointermediate area;0;0;0;0;0;0
312782628;Postrhinal area;0;0;0;0;0;0
39;Anterior cingulate area, dorsal part;12114.0;18523028.145895902;0.0006539967387937088;0.00023672688872610978;0;0
48;Anterior cingulate area, ventral part;14276.0;14360392.396487478;0.0009941232527526113;0.00026574741220697633;0;0
972;Prelimbic area;5950.0;7878513.631687796;0.000755218595557008;0.00020498269772232808;0;0
44;Infralimbic area;3661.0;4733187.367218279;0.0007734745565653764;0.00032799972164569854;0;0
723;Orbital area, lateral part;2755.0;5256947.321789325;0.0005240684053615875;0.00020584406390717643;0;0
731;Orbital area, medial part;671.0;887532.7094730723;0.0007560284740360413;8.143862197299428e-05;0;0
746;Orbital area, ventrolateral part;969.0;1120424.0216064448;0.0008648511468101731;8.029165567011927e-05;0;0
104;Agranular insular area, dorsal part;4718.0;15311975.851022817;0.0003081248328696159;0.00015762591844571187;0;0
111;Agranular insular area, posterior part;3333.0;12169225.180022383;0.0002738876099911128;0.00011840943663008389;0;0
119;Agranular insular area, ventral part;3698.0;9561768.65187343;0.00038674853310485124;0.0001481890723332161;0;0
894;Retrosplenial area, lateral agranular part;2311.0;4936547.314115956;0.0004681409602601686;0.00020506680559322527;0;0
879;Retrosplenial area, dorsal part;4439.0;9916505.453643959;0.0004476375292436135;0.00017519260419231902;0;0
886;Retrosplenial area, ventral part;6653.0;11796973.919872278;0.0005639581849708819;0.00023609597581976247;0;0
312782546;Anterior area;5571.0;7284482.150597925;0.0007647763951954664;0.00019857013428819403;0;0
417;Rostrolateral visual area;3446.0;4425538.052657768;0.000778662381612671;0.0002179668876096472;0;0
541;Temporal association areas;1904.0;3551524.0335524217;0.0005361078742568775;0.00017203997315368364;0;0
922;Perirhinal area;394.0;1119889.762495705;0.0003518203426754793;0.00012195118371041248;0;0
895;Ectorhinal area;1782.0;3275666.658807511;0.0005440113984762808;0.0001419503126249131;0;0
698;Olfactory areas;4256.0;10263573.067766806;0.00041467040492615105;0.00015091298232181922;33;54
507;Main olfactory bulb;0;0;0;0;0;0
188;Accessory olfactory bulb, glomerular layer;0;0;0;0;0;0
