id;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
997;root;2625.0;13866695.899434455;0.00018930248554070183;0.00013134270807595684;40;30
184;Frontal pole, cerebral cortex;0;0;0;0;0;0
68;Frontal pole, layer 1;0;0;0;0;0;0
667;Frontal pole, layer 2/3;0;0;0;0;0;0
526157192;Frontal pole, layer 5;0;0;0;0;0;0
526157196;Frontal pole, layer 6a;657.0;417069.8800848286;0.001575275586590841;4.778728555837869e-05;5;5
526322264;Frontal pole, layer 6b;1.0;1024.9772803941;0.000975631381424868;0.0;1;1
985;Primary motor area;0;0;0;0;0;0
320;Primary motor area, Layer 1;3820.0;8391591.503834264;0.00045521758277372956;0.0002579674009213651;30;31
943;Primary motor area, Layer 2/3;46599.0;24236446.8973986;0.001922682817216152;0.0005672939933836404;31;32
648;Primary motor area, Layer 5;34296.0;21390415.721749827;0.0016033348975601136;0.00029615958344932124;32;33
844;Primary motor area, Layer 6a;30592.0;19330106.821896352;0.001582608946855205;0.00031132636684114715;30;32
882;Primary motor area, Layer 6b;539.0;1322904.7241879222;0.00040743674895474453;0.00042588960633847995;27;27
993;Secondary motor area;0;0;0;0;0;0
656;Secondary motor area, layer 1;2625.0;9691719.943590323;0.00027084975786326345;0.0001675313133739426;30;31
962;Secondary motor area, layer 2/3;25347.0;16942686.716219008;0.0014960437163567249;0.0003146049369547743;31;32
767;Secondary motor area, layer 5;36297.0;24348731.74425475;0.0014907141932993912;0.00023372852851839108;32;33
1021;Secondary motor area, layer 6a;24290.0;16115180.601567991;0.001507274451372677;0.00022942892981570742;33;35
1085;Secondary motor area, layer 6b;341.0;465422.3840108901;0.0007326678125391176;0.0005418922529482237;28;31
353;Primary somatosensory area, nose;0;0;0;0;0;0
558;Primary somatosensory area, nose, layer 1;1689.0;2913319.502627738;0.0005797510360523679;0.00024240938236323105;14;12
838;Primary somatosensory area, nose, layer 2/3;8539.0;4086921.07256715;0.0020893479096811456;0.0007254250204696725;15;12
654;Primary somatosensory area, nose, layer 4;12453.0;3368912.504225322;0.003696445064803948;0.0009701737892907306;11;12
702;Primary somatosensory area, nose, layer 5;5570.0;3504301.750450353;0.0015894749929238185;0.00032444531992714557;11;12
889;Primary somatosensory area, nose, layer 6a;12334.0;5304202.519304237;0.0023253259948335975;0.0005304563918760003;11;12
929;Primary somatosensory area, nose, layer 6b;345.0;378447.532360815;0.0009116191030440493;0.00039309647395446883;10;10
329;Primary somatosensory area, barrel field;0;0;0;0;0;0
981;Primary somatosensory area, barrel field, layer 1;2589.0;5027034.118941007;0.0005150154024706317;0.00029297688046435124;18;23
201;Primary somatosensory area, barrel field, layer 2/3;15428.0;8567108.456126438;0.001800840981412726;0.0005852206643310462;17;22
1047;Primary somatosensory area, barrel field, layer 4;16474.0;7028002.537361887;0.0023440515156933728;0.000808197350422685;16;21
1070;Primary somatosensory area, barrel field, layer 5;8756.0;6614682.743644808;0.0013237218381202797;0.0003651260496201925;16;20
1038;Primary somatosensory area, barrel field, layer 6a;11619.0;7012100.863127077;0.00165699270829063;0.0005556051484371277;16;19
1062;Primary somatosensory area, barrel field, layer 6b;516.0;756997.4864051804;0.0006816403082794554;0.0003814863143056833;14;18
337;Primary somatosensory area, lower limb;0;0;0;0;0;0
1030;Primary somatosensory area, lower limb, layer 1;619.0;2027577.2443780727;0.0003052904651185649;0.00032205102892160996;17;16
113;Primary somatosensory area, lower limb, layer 2/3;7251.0;4247055.613212021;0.0017073004595096683;0.000502574655208988;17;15
1094;Primary somatosensory area, lower limb, layer 4;4725.0;1754805.637530526;0.002692605892610033;0.0009258436255480503;14;15
1128;Primary somatosensory area, lower limb, layer 5;5036.0;3689932.403124503;0.0013647946492829233;0.0003145367594501577;13;15
478;Primary somatosensory area, lower limb, layer 6a;5218.0;3507135.6107934304;0.0014878238480260863;0.00038811668988922456;13;15
510;Primary somatosensory area, lower limb, layer 6b;131.0;328796.123442003;0.0003984231889008489;0.0004495613327073227;11;13
345;Primary somatosensory area, mouth;0;0;0;0;0;0
878;Primary somatosensory area, mouth, layer 1;3252.0;5818376.299825908;0.0005589188172819457;0.00035176868230236405;19;18
657;Primary somatosensory area, mouth, layer 2/3;23158.0;10995895.193028491;0.0021060586331054162;0.0005955447799089943;18;18
950;Primary somatosensory area, mouth, layer 4;19654.0;7432132.343605851;0.0026444631353892793;0.0007266060285244774;18;17
974;Primary somatosensory area, mouth, layer 5;14262.0;9542925.886981355;0.0014945101920425157;0.0003530003772631558;18;18
1102;Primary somatosensory area, mouth, layer 6a;27442.0;13153297.99387477;0.0020863208613367684;0.00034608076490214994;17;16
2;Primary somatosensory area, mouth, layer 6b;407.0;933142.8877895818;0.00043616042658171776;0.00040385635842743976;16;14
369;Primary somatosensory area, upper limb;0;0;0;0;0;0
450;Primary somatosensory area, upper limb, layer 1;3145.0;3769840.141226217;0.0008342528813375691;0.00029056607985583014;24;24
854;Primary somatosensory area, upper limb, layer 2/3;20188.0;7564346.6261354955;0.0026688359216972754;0.0005878140308557015;24;25
577;Primary somatosensory area, upper limb, layer 4;13843.0;3982335.673588188;0.00347610074454801;0.0009881503896111451;23;23
625;Primary somatosensory area, upper limb, layer 5;10933.0;5855287.938191916;0.0018672010865064402;0.00040854472297668074;24;24
945;Primary somatosensory area, upper limb, layer 6a;14831.0;6926401.731796642;0.0021412272308601685;0.0004229374698872783;24;23
1026;Primary somatosensory area, upper limb, layer 6b;266.0;530075.2627392438;0.0005018155320537029;0.0003384994128654994;22;21
361;Primary somatosensory area, trunk;0;0;0;0;0;0
1006;Primary somatosensory area, trunk, layer 1;315.0;1287972.9433060226;0.0002445703550196054;0.00025356255457975515;8;9
670;Primary somatosensory area, trunk, layer 2/3;2844.0;2648957.3050823617;0.001073629988125299;0.00041692691877648867;8;11
1086;Primary somatosensory area, trunk, layer 4;1564.0;898060.6308317642;0.0017415305228907065;0.00045703606673629777;8;10
1111;Primary somatosensory area, trunk, layer 5;2473.0;2122812.0130621847;0.0011649642006842916;0.00036853870136325216;8;11
9;Primary somatosensory area, trunk, layer 6a;1440.0;1205174.4598524612;0.0011948477568768643;0.0003996114007910302;8;10
461;Primary somatosensory area, trunk, layer 6b;108.0;170397.90809490706;0.0006338105978381313;0.0003443287818435018;6;8
182305689;Primary somatosensory area, unassigned;0;0;0;0;0;0
182305693;Primary somatosensory area, unassigned, layer 1;1014.0;1231061.0063563287;0.0008236797321695845;0.0003557227557578902;21;20
182305697;Primary somatosensory area, unassigned, layer 2/3;5240.0;2240622.6362588815;0.0023386356610005125;0.00047239202790270583;21;20
182305701;Primary somatosensory area, unassigned, layer 4;3952.0;1188094.418449453;0.003326334960110021;0.001074391242639954;20;19
182305705;Primary somatosensory area, unassigned, layer 5;2790.0;1582529.0100098872;0.0017630008564472185;0.0004883213730248953;20;19
182305709;Primary somatosensory area, unassigned, layer 6a;3665.0;1834199.8755548436;0.001998146466393877;0.0005668030368276371;16;19
182305713;Primary somatosensory area, unassigned, layer 6b;87.0;147832.1700696595;0.0005885051944986333;0.0004190800470283151;14;17
378;Supplemental somatosensory area;0;0;0;0;0;0
873;Supplemental somatosensory area, layer 1;3932.0;8799023.814165458;0.0004468677529511755;0.00014913885954856302;33;37
806;Supplemental somatosensory area, layer 2/3;23389.0;14603573.585457604;0.0016015942853392418;0.00037074519605105865;33;36
1035;Supplemental somatosensory area, layer 4;15731.0;7836061.265732612;0.0020075136559730903;0.0006111089785033127;32;35
1090;Supplemental somatosensory area, layer 5;19943.0;14621632.430346714;0.0013639379935860626;0.0002479256333286148;32;36
862;Supplemental somatosensory area, layer 6a;25021.0;14194523.692350851;0.0017627220569213832;0.0003233160389306802;31;34
893;Supplemental somatosensory area, layer 6b;1103.0;1394075.6955368116;0.0007912052433962503;0.0003299701316898492;30;32
1057;Gustatory areas;0;0;0;0;0;0
36;Gustatory areas, layer 1;149.0;1402289.9774398385;0.0001062547706944532;0.00011684532048113371;21;22
180;Gustatory areas, layer 2/3;2460.0;2912065.91719857;0.0008447610974296005;0.0005229268621780158;23;22
148;Gustatory areas, layer 4;1528.0;1131946.6425569884;0.0013498869492190504;0.000728416601956238;21;21
187;Gustatory areas, layer 5;4940.0;4247421.335238208;0.0011630586207720666;0.0003787497497943019;21;21
638;Gustatory areas, layer 6a;5262.0;3593679.3562203413;0.0014642374787533403;0.00029026054465175786;20;19
662;Gustatory areas, layer 6b;223.0;335831.8145146377;0.0006640228541845913;0.00038380618526039653;18;17
677;Visceral area;0;0;0;0;0;0
897;Visceral area, layer 1;186.0;1355050.1234122007;0.00013726429508867662;9.669421332332521e-05;18;23
1106;Visceral area, layer 2/3;2275.0;2312258.235317944;0.0009838866460722883;0.00044913752626023223;18;22
1010;Visceral area, layer 4;1276.0;801598.4141223758;0.00159181951650568;0.0008356115632405219;17;21
1058;Visceral area, layer 5;3383.0;2944171.6151528084;0.001149049866043361;0.0002701772300719338;17;22
857;Visceral area, layer 6a;4798.0;3436722.185166496;0.0013960977179677256;0.001144188866470067;22;21
849;Visceral area, layer 6b;253.0;322763.631902853;0.0007838553510766949;0.00046917527488175034;18;20
1011;Dorsal auditory area;0;0;0;0;0;0
527;Dorsal auditory area, layer 1;524.0;1142531.508699808;0.0004586306775874461;0.0001579989511116902;10;13
600;Dorsal auditory area, layer 2/3;2239.0;1905682.722579787;0.00117490701546005;0.00018935335822771682;10;13
678;Dorsal auditory area, layer 4;1420.0;737337.8094355585;0.0019258472600055978;0.000379769298817345;10;12
252;Dorsal auditory area, layer 5;2322.0;2065227.6124272232;0.0011243312775926896;0.00022457825215148845;9;12
156;Dorsal auditory area, layer 6a;1421.0;1082054.079272642;0.0013132430506201667;0.00018553261510251127;9;11
243;Dorsal auditory area, layer 6b;97.0;180110.27341012176;0.0005385589514881544;0.00034231506769761763;9;10
1002;Primary auditory area;0;0;0;0;0;0
735;Primary auditory area, layer 1;414.0;2480268.5347094145;0.00016691741003298412;9.753826153176704e-05;9;8
251;Primary auditory area, layer 2/3;2632.0;3162052.2805480203;0.0008323708043005045;0.00015968960915683125;9;9
816;Primary auditory area, layer 4;1926.0;1567368.0947790176;0.0012288115385375034;0.0002228575719797475;9;10
