id;name;tot_objects;tot_area;avrg_density;densities_stdev;slices_count;ideal_count
184;Frontal pole, cerebral cortex;335.0;137485.9488094152;0.0024366126349710205;0.0003831090737902006;0;0
985;Primary motor area;76546.0;44884575.20386198;0.0017053965566641654;0.0006213082839628513;0;0
993;Secondary motor area;65901.0;37962283.17174217;0.001735959865792647;0.0004966668032202764;0;0
353;Primary somatosensory area, nose;37599.0;15689791.20395832;0.00239639900309918;0.0005044515067061672;0;0
329;Primary somatosensory area, barrel field;76545.0;30097476.78021608;0.0025432364499842455;0.0004810907570065327;0;0
337;Primary somatosensory area, lower limb;28162.0;12373786.627507903;0.0022759403283545924;0.00048319294464607134;0;0
345;Primary somatosensory area, mouth;44685.0;25982039.795311797;0.0017198418735415442;0.0005091558073323014;0;0
369;Primary somatosensory area, upper limb;44447.0;18228016.22707212;0.0024383893149045825;0.0005712478318735917;0;0
361;Primary somatosensory area, trunk;11538.0;6385322.981250375;0.001806956364443859;0.00048080592958143863;0;0
182305689;Primary somatosensory area, unassigned;15649.0;6238662.215717691;0.002508390334160727;0.0005342629045803353;0;0
378;Supplemental somatosensory area;91479.0;44422605.06406637;0.0020592894061045902;0.0004923852741936208;0;0
1057;Gustatory areas;11997.0;7814689.377564743;0.001535185779033302;0.000510875984085063;0;0
677;Visceral area;19290.0;11568626.715777852;0.001667440783934308;0.0005711639140219126;0;0
1011;Dorsal auditory area;8663.0;4459720.0816330435;0.001942498596644616;0.00040507910660196296;0;0
1002;Primary auditory area;8534.0;5143581.559007735;0.0016591551824535124;0.00049229579153368;0;0
1027;Posterior auditory area;2683.0;1388264.0451702047;0.0019326294657952172;0.0006886724815858642;0;0
1018;Ventral auditory area;10583.0;6186984.028521971;0.0017105264780404173;0.0005477358913598289;0;0
402;Anterolateral visual area;5256.0;2544701.6585920476;0.002065468060765945;0.0006078316383195731;0;0
394;Anteromedial visual area;4072.0;2499478.1624631635;0.0016291400585741313;0.00046168606342342184;0;0
409;Lateral visual area;2626.0;1142578.4803529247;0.002298310396314194;0.0005625980401292102;0;0
385;Primary visual area;19343.0;8587957.124437679;0.0022523400757274437;0.00043311633477697084;0;0
425;Posterolateral visual area;0;0;0;0;0;0
533;posteromedial visual area;6132.0;3188928.4266245523;0.0019229029879766408;0.0004165429105546208;0;0
312782574;Laterointermediate area;962.0;347491.2167196215;0.0027684152971734076;0.00033479007863753253;0;0
312782628;Postrhinal area;0;0;0;0;0;0
